NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
CENT37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	2.17639e-23	1.17195e-17	9.88256e-12	1.07661e-10	0.00303053	7.29566e-10	1.27517e-06	9.67947e-11	1.5886e-06	0.996963	3.86729e-06	5.48047e-12	4.87546e-16	1.14673e-19	2.18281e-22	7.04628e-29	3.41861e-34	6.16672e-38	2.13505e-42	2.34459e-45	3.02465e-52	3.01241e-57	1.28961e-62	2.05705e-68	3.23801e-72	9.84945e-74	6.0233e-76	7.14554e-78	4.24804e-80	7.87642e-81	2.55448e-85	3.83949e-88	4.79747e-91	8.03843e-94	4.12677e-96	1.62366e-97	1.46583e-101	2.00925e-102	9.98143e-105	1.21321e-105	
N16	2.01704e-24	1.44224e-18	1.58146e-12	1.44113e-11	0.000353544	1.01389e-10	2.11663e-07	1.99973e-11	1.9053e-06	0.99964	4.56278e-06	4.36413e-12	5.28674e-16	7.45895e-20	8.64532e-23	2.65351e-29	1.22234e-34	1.59488e-38	4.00089e-43	2.01053e-46	2.87913e-53	1.95294e-58	5.68899e-64	1.67337e-70	8.74176e-77	1.89436e-67	1.77879e-66	1.08769e-64	1.16411e-66	3.50302e-63	2.68764e-67	5.48721e-70	1.2014e-72	2.78218e-75	4.89841e-76	2.66877e-77	6.27862e-81	9.38028e-82	8.22674e-84	1.15438e-84	
CENT5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	9.95608e-28	3.26236e-21	1.68714e-14	3.00933e-13	4.22077e-05	2.08421e-12	1.14948e-08	4.15164e-13	3.25255e-07	0.999957	8.17807e-07	1.19942e-13	5.97402e-18	3.05686e-22	2.99708e-25	1.42359e-32	2.31823e-38	2.29804e-38	1.93662e-40	8.45948e-41	2.12276e-45	6.62113e-48	4.56388e-49	2.9388e-53	7.64495e-57	2.28478e-58	1.30483e-60	1.13156e-62	7.68643e-65	1.93537e-65	4.05844e-70	4.88832e-73	7.14107e-76	9.43395e-79	8.71401e-82	3.45068e-83	1.90164e-87	3.40996e-88	1.55422e-90	2.50937e-91	
N18	1.1879e-28	4.21011e-22	2.36936e-15	8.4941e-14	1.22124e-05	6.30009e-13	2.38376e-09	3.53911e-13	3.82239e-07	0.999986	9.27675e-07	1.47713e-13	1.69582e-17	1.94489e-21	8.14231e-24	4.76221e-31	1.81972e-36	2.16302e-40	4.68294e-45	8.6903e-48	2.60854e-55	1.66671e-60	4.34551e-66	2.85152e-73	1.27724e-79	7.66884e-84	7.84215e-89	1.21685e-93	1.42529e-98	1.08221e-101	1.93239e-109	3.45501e-115	7.29831e-121	1.36769e-126	1.73699e-132	9.67568e-137	3.83302e-144	1.64526e-147	9.01186e-153	3.14085e-156	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	1.81584e-26	4.38397e-20	1.66555e-13	1.76328e-12	0.000166665	1.33471e-11	8.01586e-08	2.26785e-12	5.41857e-07	0.999831	1.30703e-06	3.71254e-13	1.67008e-17	1.08862e-21	7.93493e-25	1.06791e-31	2.5687e-37	1.81619e-41	5.92096e-44	1.75796e-43	1.83669e-49	6.5281e-54	3.52136e-56	4.6016e-59	6.88463e-62	9.48521e-60	1.29899e-57	1.31908e-49	3.09971e-49	1.23485e-38	1.6833e-40	7.91117e-41	3.96479e-41	2.11539e-41	2.88354e-37	3.99989e-36	1.81994e-37	8.27011e-36	1.78333e-35	7.69397e-34	
N20	6.22703e-29	3.68999e-22	3.37287e-15	6.60344e-14	1.49469e-05	4.5221e-13	3.4453e-09	1.17649e-13	1.93084e-07	0.999984	4.78886e-07	4.04024e-14	1.75367e-18	1.45719e-22	7.10487e-24	1.17196e-30	3.9948e-36	1.12596e-36	1.09229e-38	4.9179e-39	1.10117e-43	3.08485e-46	1.61329e-47	1.04943e-51	2.99322e-55	4.75313e-50	7.21263e-47	1.50613e-43	4.94124e-43	6.3888e-37	4.56636e-39	2.06353e-39	1.07994e-39	5.60426e-40	3.61257e-38	5.67584e-37	1.35267e-38	1.16111e-36	2.44579e-36	1.97443e-34	
N21	3.29487e-28	6.82008e-22	2.16966e-15	6.29435e-14	4.62855e-06	4.51905e-13	1.0938e-09	9.66739e-13	7.14914e-07	0.999993	1.70882e-06	5.00898e-13	8.56162e-17	1.43826e-20	6.66553e-23	7.28239e-30	3.90298e-35	6.80172e-39	2.17825e-43	4.43646e-46	2.52695e-53	2.25041e-58	8.76911e-64	1.05722e-70	6.7088e-77	5.86351e-81	8.68901e-86	2.00582e-90	3.40731e-95	2.84144e-98	9.63087e-106	2.45878e-111	7.22802e-117	1.96603e-122	3.85281e-128	2.91308e-132	2.25394e-139	1.07893e-142	8.57869e-148	3.30547e-151	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	1.11861e-28	3.4494e-22	3.35513e-16	8.51787e-14	9.74892e-07	6.26031e-14	7.09679e-10	9.28192e-11	3.88932e-07	0.999998	8.07415e-07	1.15695e-12	4.55245e-12	2.45032e-13	1.5602e-11	5.38934e-18	4.67713e-23	4.5284e-25	4.79707e-25	8.45415e-24	4.82105e-30	1.21885e-34	1.11164e-39	3.89466e-46	1.13621e-50	4.97459e-50	3.17206e-50	2.34974e-50	8.39299e-51	5.00034e-50	4.04949e-56	8.97224e-61	1.59953e-65	2.15031e-70	1.84026e-75	4.82166e-79	1.87424e-85	1.88419e-88	4.43659e-93	3.31739e-96	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	4.13435e-29	2.12103e-22	1.79541e-15	2.93321e-14	6.89647e-06	2.59289e-13	2.28424e-09	1.10958e-13	2.11651e-07	0.999992	3.9254e-07	6.16205e-13	3.04665e-12	3.62617e-15	1.67145e-17	2.56971e-24	2.64254e-26	1.89421e-24	4.07878e-22	1.929e-18	4.66881e-22	6.13397e-24	2.31906e-24	4.36515e-28	2.48248e-31	1.57924e-32	1.72254e-34	2.80824e-36	3.25761e-38	1.12038e-38	4.27435e-43	7.51705e-46	1.50402e-48	2.8672e-51	4.14407e-54	2.09233e-55	1.98523e-59	4.28556e-60	2.68823e-62	5.08546e-63	
N24	1.3759e-28	4.83757e-23	2.63507e-16	8.60247e-15	1.27212e-06	7.73558e-14	2.93091e-10	2.42805e-13	3.70942e-07	0.999998	6.69775e-07	1.65694e-12	6.88369e-12	5.44603e-15	6.50943e-17	8.71829e-24	1.28682e-25	1.02053e-24	1.6385e-23	2.22641e-22	2.13437e-28	4.0212e-34	5.21629e-39	1.74391e-45	3.34926e-51	1.57536e-54	3.51666e-59	1.68749e-62	9.10146e-67	9.99041e-70	9.15095e-77	2.64949e-82	1.13031e-88	3.99454e-94	1.33726e-99	2.2561e-103	8.60529e-109	7.37137e-112	9.206e-117	4.53229e-120	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	9.87586e-33	7.40431e-26	9.85368e-19	1.20609e-17	5.09436e-09	1.48478e-16	2.79281e-12	1.27908e-15	5.48452e-09	0.0386778	7.43273e-09	4.85025e-13	1.18463e-07	2.57092e-10	7.30633e-13	9.08943e-20	1.93672e-17	1.90891e-11	1.59976e-06	0.961317	3.04216e-06	2.01069e-10	3.14851e-15	2.17553e-21	3.00134e-27	3.63796e-31	6.8671e-36	1.71296e-40	2.68969e-45	8.38339e-49	4.63036e-56	7.85901e-62	1.33086e-67	1.93717e-73	1.9463e-79	5.21929e-84	3.21206e-91	2.07144e-95	4.16724e-101	1.43418e-105	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
