NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
CENT37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	1.65397e-20	5.62591e-15	3.71928e-10	2.22097e-10	0.000361534	1.0563e-08	1.5654e-05	9.35064e-10	1.03819e-05	0.999612	3.68238e-24	2.04801e-48	4.74519e-70	9.05122e-70	1.15228e-67	3.12235e-69	1.51404e-69	7.86855e-69	8.42729e-70	5.85358e-66	8.58346e-68	1.91024e-67	1.51979e-67	9.46893e-69	1.43699e-69	3.84798e-69	4.32884e-69	1.1176e-64	1.32837e-57	4.75165e-48	2.21724e-47	9.4707e-44	1.08837e-40	6.87993e-41	4.6585e-41	5.7602e-41	2.00704e-40	2.43918e-38	2.40563e-38	2.47807e-34	
N16	4.15501e-26	3.47837e-19	4.63681e-13	2.53827e-13	2.49946e-05	7.72547e-10	8.67137e-07	7.45608e-11	3.01544e-07	0.999974	4.40096e-24	2.46287e-48	7.4882e-72	5.551e-83	4.12518e-91	4.11821e-104	4.70568e-116	7.78615e-129	2.94174e-141	3.18771e-148	1.13009e-161	3.6432e-173	2.70104e-185	2.36135e-198	5.84489e-211	3.42777e-218	3.69169e-228	1.60908e-237	5.35928e-251	2.06715e-254	2.89035e-268	2.00526e-280	1.47228e-292	5.24365e-305	3.45201e-315	0	0	3.40604e-38	5.79272e-38	6.73462e-34	
CENT5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	8.28094e-32	1.85484e-23	5.33799e-16	2.50456e-16	1.68513e-06	9.26808e-12	3.6246e-08	8.07565e-13	7.68857e-09	0.999998	7.14101e-25	6.39305e-50	4.04187e-74	1.07116e-77	2.38508e-82	2.10442e-93	2.02064e-105	9.37205e-116	9.72614e-130	1.61209e-135	1.71886e-149	4.26366e-161	2.34676e-171	6.12093e-185	5.16806e-198	3.57295e-210	1.00872e-223	3.96237e-236	2.51383e-250	5.37944e-256	2.26133e-270	8.69587e-283	4.36648e-295	9.3491e-308	2.04494e-320	0	9.71861e-40	9.15788e-40	1.72261e-39	9.40797e-35	
N18	1.60515e-35	2.91665e-26	5.70193e-18	2.25279e-18	3.32838e-07	2.18293e-12	4.99838e-09	1.95319e-13	6.97719e-10	1	8.74911e-25	9.57028e-50	3.23918e-75	6.4563e-99	6.67336e-117	1.18514e-142	6.35457e-167	8.15746e-193	2.6586e-219	1.73876e-236	5.04578e-263	4.8308e-287	9.04649e-312	0	0	0	0	0	0	0	0	0	0	0	5.64165e-38	1.94007e-39	7.95091e-41	7.67536e-41	1.49178e-40	2.72092e-35	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	1.79803e-27	3.25638e-20	9.31923e-14	4.9863e-14	1.14082e-05	1.03144e-10	3.63529e-07	9.85893e-12	1.33939e-07	0.999988	1.24851e-24	5.71812e-47	2.32748e-57	1.27533e-66	4.02428e-61	1.92285e-60	8.2834e-59	3.50138e-57	2.68811e-57	4.47867e-51	1.23595e-63	1.46319e-69	1.62577e-69	1.52238e-70	1.84193e-71	3.63183e-62	9.16031e-57	8.32173e-51	4.11762e-52	1.65518e-39	2.49227e-41	3.03278e-41	3.38632e-41	2.33037e-41	1.95791e-36	2.98708e-37	1.18447e-38	1.12474e-38	1.89856e-38	3.21741e-34	
N20	9.0749e-34	6.18632e-25	5.34313e-17	2.4449e-17	5.50184e-07	1.73887e-12	1.07098e-08	1.57305e-13	2.35342e-09	0.999999	4.31152e-25	2.34231e-50	1.32062e-74	6.75196e-78	2.37882e-81	3.72268e-92	6.09511e-99	7.78091e-107	5.93567e-107	2.66933e-98	4.90653e-98	1.79825e-95	7.30194e-92	2.53646e-104	3.84672e-116	1.5224e-49	3.77233e-48	6.58125e-46	1.43758e-47	2.9004e-37	2.28885e-39	2.47875e-39	2.77386e-39	1.67015e-39	2.68557e-37	1.67921e-38	7.17706e-40	6.76037e-40	1.28017e-39	7.66542e-35	
N21	2.43538e-37	1.24177e-27	6.74984e-19	2.63849e-19	1.1728e-07	1.39302e-12	1.75674e-09	1.28361e-13	2.35362e-10	1	1.65907e-24	3.44064e-49	2.12916e-74	9.10206e-99	5.54142e-116	1.90861e-141	1.54438e-165	3.93227e-191	2.60964e-217	1.30297e-234	8.61523e-261	1.5106e-284	5.52818e-309	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62436e-40	2.50607e-40	4.8325e-40	5.19267e-35	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	1.38077e-39	2.01753e-29	3.36243e-20	1.35893e-20	2.20166e-08	2.22129e-13	4.98911e-10	2.70278e-14	6.46835e-11	1	4.19413e-18	2.43093e-29	4.62488e-41	2.13242e-54	3.1543e-58	9.73177e-80	6.50146e-90	1.7868e-101	1.07783e-113	4.96677e-118	2.5465e-143	1.81216e-159	1.51135e-169	5.67501e-181	5.38322e-192	3.25407e-202	5.03602e-214	2.30317e-226	5.59704e-238	4.92404e-242	6.70246e-268	3.25074e-292	1.0036e-316	0	1.18797e-76	1.1684e-89	6.49945e-103	6.56966e-115	1.17345e-126	5.0062e-134	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	1.70833e-34	1.46205e-25	1.68465e-17	7.97677e-18	2.62358e-07	1.62135e-12	5.73558e-09	2.5044e-13	2.01352e-09	1	6.73784e-18	1.37995e-29	1.11423e-40	6.72751e-44	2.23909e-34	1.94687e-31	1.40268e-29	5.07867e-26	2.64228e-26	8.94473e-19	9.10719e-32	1.08052e-42	2.84752e-52	2.29454e-65	4.43871e-78	2.8367e-53	2.91839e-51	1.10409e-48	3.88863e-50	2.2824e-39	2.21849e-41	2.23159e-41	2.49763e-41	1.70767e-41	1.21698e-38	9.22211e-40	4.10358e-41	4.78135e-41	8.96781e-41	3.62318e-36	
N24	1.98796e-27	8.69577e-25	8.82229e-20	3.60886e-20	3.14046e-08	3.45001e-13	4.76877e-10	5.17036e-14	1.66484e-10	1	1.40973e-17	3.71084e-29	1.31392e-40	5.69461e-64	1.59062e-67	3.38547e-79	1.82122e-89	2.546e-101	6.28049e-113	2.64271e-116	2.90851e-141	6.27009e-166	7.9188e-190	2.76806e-215	3.86703e-240	4.12732e-264	8.32181e-290	4.45927e-315	0	0	0	0	0	0	0	0	1.56438e-225	1.24416e-237	8.45312e-250	2.34154e-255	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	2.51561e-44	1.94715e-33	1.75456e-23	7.57109e-24	7.03711e-11	5.05313e-16	1.45199e-12	1.27744e-16	4.12716e-13	0.0231533	4.63906e-13	2.17896e-10	2.98498e-08	3.4914e-32	1.59373e-22	3.15796e-19	5.82859e-15	5.35442e-12	7.42647e-10	0.976847	3.56693e-25	4.69113e-48	6.84484e-72	4.91618e-97	5.17895e-122	3.11264e-146	7.45786e-172	3.5282e-198	2.32366e-223	1.7736e-241	3.5628e-268	3.49422e-293	3.74353e-318	0	0	0	0	0	0	0	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
