NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
CENT37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	4.89663e-21	2.72493e-15	1.85346e-09	1.10823e-11	0.000745658	3.82384e-09	2.62346e-05	4.04843e-10	3.50411e-06	0.999225	7.02336e-22	1.0886e-43	1.51537e-64	6.27089e-77	3.89043e-85	5.64877e-97	8.10777e-108	7.60398e-118	8.58633e-130	2.47132e-136	2.0665e-148	8.17674e-159	2.14862e-169	4.73141e-181	1.09809e-192	4.43871e-203	1.06755e-213	6.28867e-224	4.23584e-236	8.12816e-243	4.71638e-251	9.58142e-56	3.18936e-53	1.49898e-47	1.00721e-47	3.92742e-41	1.33181e-42	1.43087e-42	1.22299e-42	1.89833e-38	
N16	8.80167e-27	1.30979e-19	2.79484e-12	1.59123e-14	5.79798e-05	3.06363e-10	1.80862e-06	3.77248e-11	8.26843e-08	0.99994	8.36108e-22	1.19541e-43	9.35202e-66	8.24934e-86	2.09931e-103	1.05754e-125	2.95992e-147	1.55338e-169	3.09026e-192	1.29981e-208	3.09493e-231	2.11488e-252	6.34129e-274	2.4353e-296	9.10262e-319	3.60744e-196	1.73081e-204	1.17398e-211	1.87832e-223	1.89392e-225	3.10295e-237	5.94175e-248	1.65434e-258	3.07338e-269	1.07535e-277	6.79669e-289	1.29865e-300	2.41245e-311	1.082e-321	0	
CENT5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	1.25531e-32	5.44149e-24	3.90825e-15	1.21095e-17	4.39936e-06	3.89878e-12	8.82075e-08	4.45545e-13	1.66841e-09	0.999996	1.35977e-22	3.07945e-45	3.01559e-68	7.76362e-73	2.46903e-76	1.35772e-85	1.45962e-96	2.34806e-105	8.08937e-118	3.21197e-122	1.74945e-134	6.92356e-145	1.1759e-153	1.28554e-165	2.77459e-177	6.28553e-188	7.36061e-200	1.93455e-210	8.41085e-223	2.57921e-227	1.16165e-239	1.06657e-250	1.8127e-261	1.84366e-272	2.14613e-283	3.42046e-295	2.46018e-307	3.0656e-318	0	0	
N18	1.61524e-36	6.21188e-27	4.72488e-17	8.45029e-20	9.45303e-07	1.06497e-12	1.37102e-08	1.27158e-13	1.24863e-10	0.999999	1.66575e-22	4.59649e-45	4.94045e-68	9.73948e-89	2.1019e-104	2.12518e-127	4.78662e-149	4.43066e-172	1.4936e-195	6.40758e-210	3.30027e-233	2.04687e-254	5.75266e-276	5.27353e-299	1.57607e-321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	3.81203e-28	1.22738e-20	5.71237e-13	2.54637e-15	2.63159e-05	4.0726e-11	7.47207e-07	5.00258e-12	3.58842e-08	0.999973	2.37762e-22	2.67819e-44	7.92589e-55	2.78458e-65	4.33303e-60	1.8238e-59	4.90456e-58	9.08051e-57	5.12287e-57	5.74769e-51	8.07081e-62	2.62817e-71	1.37936e-72	1.98204e-73	1.89727e-74	9.45681e-63	2.78793e-57	2.71721e-50	9.85055e-52	2.94792e-39	1.10582e-40	7.4189e-41	6.10285e-41	3.74012e-41	2.59883e-36	4.31252e-37	2.24001e-38	1.40062e-38	2.09276e-38	3.93446e-34	
N20	1.40415e-34	1.84779e-25	4.07001e-16	1.05632e-18	1.43566e-06	7.40157e-13	2.5927e-08	8.68804e-14	4.94573e-10	0.999999	8.21718e-23	1.12922e-45	1.24176e-68	5.01631e-73	2.29069e-75	2.18871e-84	3.87669e-95	5.061e-104	1.74903e-116	8.57894e-121	4.67988e-133	2.23707e-143	3.60354e-152	5.32059e-164	1.55396e-175	7.7494e-50	2.68627e-48	1.82622e-45	3.89387e-47	4.18583e-37	8.26638e-39	4.87605e-39	4.05092e-39	2.29881e-39	3.55174e-37	2.88775e-38	1.13877e-39	8.26623e-40	1.44233e-39	9.31919e-35	
N21	2.50416e-38	2.69814e-28	5.79001e-18	1.20123e-20	3.33329e-07	6.89319e-13	4.85015e-09	8.3984e-14	4.26824e-11	1	3.15634e-22	1.64938e-44	3.313e-67	1.32725e-88	1.7203e-103	3.29562e-126	1.07749e-147	1.871e-170	1.18501e-193	3.26958e-208	3.19098e-231	2.86155e-252	1.16223e-273	2.0154e-296	8.93844e-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	1.53163e-40	4.66398e-30	3.06752e-19	8.40235e-22	6.39082e-08	1.38845e-13	1.48686e-09	2.78455e-14	1.58096e-11	1	5.75323e-17	5.28742e-27	1.69338e-37	4.16627e-49	5.2863e-52	2.92755e-71	2.4699e-80	1.2736e-90	1.8145e-101	8.90607e-105	8.57509e-127	2.44246e-140	4.09056e-149	3.69928e-159	5.22764e-169	6.10351e-178	2.73741e-188	5.5556e-199	2.59815e-209	4.50373e-212	6.0971e-234	8.33057e-255	1.44755e-275	1.16424e-296	8.80961e-318	0	0	0	0	0	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	2.68867e-35	4.41798e-26	1.28423e-16	4.23991e-19	6.82054e-07	9.189e-13	1.4004e-08	2.39894e-13	5.22944e-10	0.999999	8.95017e-17	2.96116e-27	3.91807e-37	8.01515e-43	9.87003e-34	1.81014e-30	4.42437e-29	1.56947e-25	6.90457e-26	1.06045e-18	5.51354e-30	1.02866e-39	8.46247e-48	2.85774e-59	1.4428e-70	6.54602e-81	1.58583e-92	2.16929e-103	2.37683e-115	1.96983e-119	4.34371e-52	5.50365e-49	2.04811e-45	1.11754e-45	6.7595e-46	9.96252e-43	4.28678e-44	3.69772e-44	6.27686e-44	3.3685e-39	
N24	9.37708e-28	4.89293e-25	7.7786e-19	1.77844e-21	8.99598e-08	2.2027e-13	1.32874e-09	5.68932e-14	4.12788e-11	1	1.88117e-16	7.94709e-27	4.65676e-37	8.13395e-58	1.98235e-60	8.13588e-71	5.38007e-80	1.45612e-90	8.71739e-101	3.50268e-103	5.68741e-125	8.65523e-147	9.91092e-168	4.76878e-190	5.68709e-212	7.29271e-233	2.97955e-255	3.06939e-277	1.54318e-298	2.58799e-312	0	0	0	0	0	0	0	0	0	0	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	3.06386e-45	5.01801e-34	1.81599e-22	7.14087e-25	2.26999e-10	4.58758e-16	4.6828e-12	2.57869e-16	1.56641e-13	0.0259804	4.57005e-13	2.22327e-10	2.82165e-08	3.12355e-29	8.97626e-21	1.18878e-17	8.36343e-14	3.7881e-11	2.90536e-09	0.97402	5.24154e-22	3.56191e-42	5.77998e-63	5.73424e-85	5.60031e-107	3.81478e-128	1.62754e-150	2.11079e-173	1.5815e-195	1.39919e-210	1.28819e-233	1.36005e-255	2.24509e-277	1.94866e-299	1.63042e-321	0	0	0	0	0	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
