NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	2.88595e-07	1.03143e-06	5.32367e-06	2.73465e-05	0.00012732	0.000521721	0.00185587	0.00568398	0.0149059	0.0333381	0.0634026	0.102297	0.139787	0.161577	0.157859	0.130313	0.0909036	0.0536125	0.0267568	0.0113145	0.00406037	0.00123897	0.000322155	7.15537e-05	1.36112e-05	2.22363e-06	3.12886e-07	3.80334e-08	4.00611e-09	3.66773e-10	2.92774e-11	2.04393e-12	1.25178e-13	6.74583e-15	3.20837e-16	1.35082e-17	5.05375e-19	1.69708e-20	5.46336e-22	2.96716e-23	
N20	3.02497e-08	1.42746e-07	1.0438e-06	7.4923e-06	4.69119e-05	0.000248173	0.00109701	0.00402977	0.0122578	0.0307937	0.0637637	0.108674	0.152311	0.175472	0.166182	0.129446	0.0830082	0.0438787	0.0191518	0.00691588	0.00207085	0.000515467	0.000106951	1.85508e-05	2.69813e-06	3.30123e-07	3.40904e-08	2.9813e-09	2.21561e-10	1.40415e-11	7.6155e-13	3.54714e-14	1.42392e-15	4.94354e-17	1.48953e-18	3.90855e-20	8.96475e-22	1.80974e-23	3.3695e-25	9.9069e-27	
N21	1.29168e-06	4.94365e-06	2.76885e-05	0.000151674	0.000721998	0.0028783	0.0094795	0.0256242	0.056626	0.102031	0.149648	0.178519	0.173216	0.136818	0.0881108	0.0463666	0.0199928	0.00708652	0.0020723	0.00050191	0.000101098	1.70088e-05	2.40062e-06	2.85519e-07	2.8745e-08	2.46067e-09	1.79906e-10	1.12837e-11	6.09747e-13	2.8509e-14	1.1581e-15	4.1038e-17	1.27352e-18	3.47413e-20	8.36174e-22	1.78195e-23	3.37413e-25	5.7055e-27	8.92999e-29	2.22177e-30	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	1.40136e-11	1.17043e-10	1.44387e-09	1.71724e-08	1.78186e-07	1.56742e-06	1.15653e-05	7.11739e-05	0.000363865	0.00154062	0.00539029	0.0155617	0.037043	0.072697	0.117671	0.157226	0.173598	0.158587	0.12002	0.0753442	0.0392806	0.0170261	0.0061417	0.00184542	0.000462287	9.66324e-05	1.68719e-05	2.46361e-06	3.01315e-07	3.09302e-08	2.67144e-09	1.94732e-10	1.20228e-11	6.3126e-13	2.83127e-14	1.09025e-15	3.6297e-17	1.06131e-18	2.91402e-20	1.24574e-21	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	3.67164e-10	2.36419e-09	2.37254e-08	2.2919e-07	1.92899e-06	1.37934e-05	8.2988e-05	0.000417692	0.00175076	0.00608694	0.0174913	0.0414103	0.080548	0.128427	0.167542	0.17861	0.155492	0.110532	0.0641899	0.0304886	0.0118643	0.00379113	0.000997505	0.000216811	3.90688e-05	5.85948e-06	7.34464e-07	7.72755e-08	6.85487e-09	5.14984e-10	3.29142e-11	1.79767e-12	8.42737e-14	3.40575e-15	1.19155e-16	3.62402e-18	9.62372e-20	2.24912e-21	4.86786e-23	1.69193e-24	
N24	3.28363e-10	2.3159e-09	2.52896e-08	2.61705e-07	2.3293e-06	1.74063e-05	0.000108163	0.00055554	0.00234687	0.00811999	0.0229245	0.0526436	0.0980769	0.147942	0.180429	0.177774	0.141482	0.0909918	0.0473429	0.0199631	0.00683867	0.00190901	0.000435824	8.17089e-05	1.26373e-05	1.62022e-06	1.73077e-07	1.54852e-08	1.16653e-09	7.43832e-11	4.03565e-12	1.87257e-13	7.46819e-15	2.57244e-16	7.6888e-18	2.00317e-19	4.56985e-21	9.19359e-23	1.70415e-24	5.02278e-26	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	3.28906e-20	1.14854e-18	5.49166e-17	2.41548e-15	9.21389e-14	2.98666e-12	8.13463e-11	1.84428e-09	3.44773e-08	5.26013e-07	6.47583e-06	6.35263e-05	0.000489612	0.00291848	0.013221	0.0446498	0.110124	0.194245	0.240368	0.205732	0.121177	0.0494221	0.014172	0.00291585	0.000440007	4.9759e-05	4.30272e-06	2.89752e-07	1.5448e-08	6.61722e-10	2.30753e-11	6.6283e-13	1.585e-14	3.18537e-16	5.42669e-18	7.89868e-20	9.89456e-22	1.07612e-23	1.05234e-25	1.49404e-27	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
